province,province_code,city,city_code,area,area_code,zip
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Bonifacio,PH-MSC-8-3,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Burgos,PH-MSC-8-4,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Dalacon,PH-MSC-8-5,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Dampalan,PH-MSC-8-6,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Don Andres Soriano,PH-MSC-8-7,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Eastern Poblacion,PH-MSC-8-8,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Estante,PH-MSC-8-9,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Jasa-an,PH-MSC-8-10,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Katipa,PH-MSC-8-11,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Luzaran,PH-MSC-8-12,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Mabas,PH-MSC-8-13,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Macalibre Alto,PH-MSC-8-14,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Macalibre Bajo,PH-MSC-8-15,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Mahayahay,PH-MSC-8-16,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Manguehan,PH-MSC-8-17,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Mansabay Alto,PH-MSC-8-18,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Mansabay Bajo,PH-MSC-8-19,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Molatuhan Alto,PH-MSC-8-20,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Molatuhan Bajo,PH-MSC-8-21,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Peniel,PH-MSC-8-22,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Puntod,PH-MSC-8-23,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Rizal,PH-MSC-8-24,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Sibugon,PH-MSC-8-25,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Sibula,PH-MSC-8-26,7208
Misamis Occidental,PH-MSC,Lopez Jaena,PH-MSC-8,Western Poblacion,PH-MSC-8-27,7208
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Apil,PH-MSC-9-0,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Binuangan,PH-MSC-9-1,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Bolibol,PH-MSC-9-2,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Buenavista,PH-MSC-9-3,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Bunga,PH-MSC-9-4,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Buntawan,PH-MSC-9-5,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Burgos,PH-MSC-9-6,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Canubay,PH-MSC-9-7,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Ciriaco C. Pastrano (Nilabo),PH-MSC-9-8,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Clarin Settlement,PH-MSC-9-9,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Dolipos Alto,PH-MSC-9-10,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Dolipos Bajo,PH-MSC-9-11,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Dulapo,PH-MSC-9-12,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Dullan Norte,PH-MSC-9-13,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Dullan Sur,PH-MSC-9-14,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Lamac Lower,PH-MSC-9-15,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Lamac Upper,PH-MSC-9-16,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Langcangan Lower,PH-MSC-9-17,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Langcangan Proper,PH-MSC-9-18,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Langcangan Upper,PH-MSC-9-19,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Layawan,PH-MSC-9-20,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Loboc Lower,PH-MSC-9-21,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Loboc Upper,PH-MSC-9-22,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Malindang,PH-MSC-9-23,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Mialen,PH-MSC-9-24,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Mobod,PH-MSC-9-25,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Paypayan,PH-MSC-9-26,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Pines,PH-MSC-9-27,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Poblacion I,PH-MSC-9-28,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Poblacion II,PH-MSC-9-29,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Rizal Lower,PH-MSC-9-30,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Rizal Upper,PH-MSC-9-31,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,San Vicente Alto,PH-MSC-9-32,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,San Vicente Bajo,PH-MSC-9-33,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Sebucal,PH-MSC-9-34,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Senote,PH-MSC-9-35,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Taboc Norte,PH-MSC-9-36,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Taboc Sur,PH-MSC-9-37,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Talairon,PH-MSC-9-38,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Talic,PH-MSC-9-39,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Tipan,PH-MSC-9-40,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Toliyok,PH-MSC-9-41,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Tuyabang Alto,PH-MSC-9-42,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Tuyabang Bajo,PH-MSC-9-43,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Tuyabang Proper,PH-MSC-9-44,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Victoria,PH-MSC-9-45,7207
Misamis Occidental,PH-MSC,Oroquieta City,PH-MSC-9,Villaflor,PH-MSC-9-46,7207
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,50th District (Pob.),PH-MSC-10-0,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Aguada (Pob.),PH-MSC-10-1,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Bacolod,PH-MSC-10-2,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Bagakay,PH-MSC-10-3,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Balintawak,PH-MSC-10-4,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Banadero (Pob.),PH-MSC-10-5,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Baybay San Roque,PH-MSC-10-6,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Baybay Santa Cruz,PH-MSC-10-7,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Baybay Triunfo,PH-MSC-10-8,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Bongbong,PH-MSC-10-9,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Calabayan,PH-MSC-10-10,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Capucao C.,PH-MSC-10-11,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Capucao P.,PH-MSC-10-12,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Carangan,PH-MSC-10-13,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Carmen (Misamis Annex),PH-MSC-10-14,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Catadman-Manabay,PH-MSC-10-15,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Cavinte,PH-MSC-10-16,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Cogon,PH-MSC-10-17,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Dalapang,PH-MSC-10-18,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Diguan,PH-MSC-10-19,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Dimaluna,PH-MSC-10-20,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Do,PH-MSC-10-21,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Embargo,PH-MSC-10-22,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Gala,PH-MSC-10-23,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Gango,PH-MSC-10-24,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Gotokan Daku,PH-MSC-10-25,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Gotokan Diot,PH-MSC-10-26,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Guimad,PH-MSC-10-27,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Guingona,PH-MSC-10-28,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Kinuman Norte,PH-MSC-10-29,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Kinuman Sur,PH-MSC-10-30,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Labinay,PH-MSC-10-31,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Labo,PH-MSC-10-32,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Lam-an,PH-MSC-10-33,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Liposong,PH-MSC-10-34,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Litapan,PH-MSC-10-35,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Malaubang,PH-MSC-10-36,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Manaka,PH-MSC-10-37,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Maningcol,PH-MSC-10-38,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Mentering,PH-MSC-10-39,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Molicay,PH-MSC-10-40,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Pantaon,PH-MSC-10-41,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Pulot,PH-MSC-10-42,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,San Antonio,PH-MSC-10-43,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Sangay Daku,PH-MSC-10-44,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Sangay Diot,PH-MSC-10-45,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Sinuza,PH-MSC-10-46,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Stimson Abordo (Montol),PH-MSC-10-47,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Tabid,PH-MSC-10-48,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Tinago,PH-MSC-10-49,7200
Misamis Occidental,PH-MSC,Ozamis City,PH-MSC-10,Trigos,PH-MSC-10-50,7200
Misamis Occidental,PH-MSC,Panaon,PH-MSC-11,Baga,PH-MSC-11-0,7205
Misamis Occidental,PH-MSC,Panaon,PH-MSC-11,Bangko,PH-MSC-11-1,7205
Misamis Occidental,PH-MSC,Panaon,PH-MSC-11,Camanucan,PH-MSC-11-2,7205
Misamis Occidental,PH-MSC,Panaon,PH-MSC-11,Dela Paz,PH-MSC-11-3,7205
Misamis Occidental,PH-MSC,Panaon,PH-MSC-11,Lutao,PH-MSC-11-4,7205
Misamis Occidental,PH-MSC,Panaon,PH-MSC-11,Magsaysay,PH-MSC-11-5,7205
Misamis Occidental,PH-MSC,Panaon,PH-MSC-11,Map-an,PH-MSC-11-6,7205
Misamis Occidental,PH-MSC,Panaon,PH-MSC-11,Mohon,PH-MSC-11-7,7205
Misamis Occidental,PH-MSC,Panaon,PH-MSC-11,Poblacion,PH-MSC-11-8,7205
Misamis Occidental,PH-MSC,Panaon,PH-MSC-11,Punta,PH-MSC-11-9,7205
Misamis Occidental,PH-MSC,Panaon,PH-MSC-11,Salimpuno,PH-MSC-11-10,7205
Misamis Occidental,PH-MSC,Panaon,PH-MSC-11,San Andres,PH-MSC-11-11,7205
Misamis Occidental,PH-MSC,Panaon,PH-MSC-11,San Juan,PH-MSC-11-12,7205
Misamis Occidental,PH-MSC,Panaon,PH-MSC-11,San Roque,PH-MSC-11-13,7205
Misamis Occidental,PH-MSC,Panaon,PH-MSC-11,Sumasap,PH-MSC-11-14,7205
Misamis Occidental,PH-MSC,Panaon,PH-MSC-11,Villalin,PH-MSC-11-15,7205
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Agnaya,PH-MSC-12-0,3004
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Agunod,PH-MSC-12-1,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Bagong Silang,PH-MSC-12-2,3004
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Banga I,PH-MSC-12-3,3004
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Banga II,PH-MSC-12-4,3004
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Bato,PH-MSC-12-5,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Bintog,PH-MSC-12-6,3004
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Buena Voluntad,PH-MSC-12-7,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Bulihan,PH-MSC-12-8,3004
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Calaca-an,PH-MSC-12-9,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Cartagena Proper,PH-MSC-12-10,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Catarman,PH-MSC-12-11,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Cebulin,PH-MSC-12-12,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Central (Pob.),PH-MSC-12-13,4306
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Clarin,PH-MSC-12-14,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Concepcion,PH-MSC-12-15,4306
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Culianin,PH-MSC-12-16,3004
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Dampol,PH-MSC-12-17,3004
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Danao,PH-MSC-12-18,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Deboloc,PH-MSC-12-19,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Divisoria,PH-MSC-12-20,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Duhat,PH-MSC-12-21,4306
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Eastern Looc,PH-MSC-12-22,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Ilaya,PH-MSC-12-23,4306
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Ilisan,PH-MSC-12-24,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Ilosong,PH-MSC-12-25,4306
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Katipunan,PH-MSC-12-26,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Kauswagan,PH-MSC-12-27,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Lagundi,PH-MSC-12-28,3004
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Lalangan,PH-MSC-12-29,3004
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Lao Proper,PH-MSC-12-30,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Lao Santa Cruz,PH-MSC-12-31,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Looc Proper,PH-MSC-12-32,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Lumang Bayan,PH-MSC-12-33,3004
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,M. L. Tumagay Pob. (Remas Mabuton),PH-MSC-12-34,4306
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Mamanga Daku,PH-MSC-12-35,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Mamanga Gamay,PH-MSC-12-36,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Mangidkid,PH-MSC-12-37,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,New Cartagena,PH-MSC-12-38,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,New Look,PH-MSC-12-39,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Northern Poblacion,PH-MSC-12-40,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Paang Bundok (Pob.),PH-MSC-12-41,4306
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Pampaaralan (Pob.),PH-MSC-12-42,4306
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Panalsalan,PH-MSC-12-43,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Parulan,PH-MSC-12-44,3004
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Poblacion,PH-MSC-12-45,3004
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Puntod,PH-MSC-12-46,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Quirino,PH-MSC-12-47,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Rueda,PH-MSC-12-48,3004
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,San Jose,PH-MSC-12-49,3004
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Santa Cruz,PH-MSC-12-50,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Santa Ines,PH-MSC-12-51,3004
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Santo Ni,PH-MSC-12-52,3004
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Sipat,PH-MSC-12-53,3004
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Southern Looc,PH-MSC-12-54,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Southern Poblacion,PH-MSC-12-55,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Tabang,PH-MSC-12-56,3004
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Tanauan,PH-MSC-12-57,4306
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Tipolo,PH-MSC-12-58,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Unidos,PH-MSC-12-59,7209
Misamis Occidental,PH-MSC,Plaridel,PH-MSC-12,Usocan,PH-MSC-12-60,7209
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,"Agapito Yap, Sr. (Napilan)",PH-MSC-13-0,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Bautista,PH-MSC-13-1,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Bitibut,PH-MSC-13-2,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Boundary,PH-MSC-13-3,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Caluya,PH-MSC-13-4,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Capundag,PH-MSC-13-5,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Casul,PH-MSC-13-6,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Dalumpinas,PH-MSC-13-7,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Dasa,PH-MSC-13-8,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Dioyo,PH-MSC-13-9,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Disoy,PH-MSC-13-10,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,El Paraiso,PH-MSC-13-11,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Guinabot,PH-MSC-13-12,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Libertad,PH-MSC-13-13,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Locus,PH-MSC-13-14,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Macabibo,PH-MSC-13-15,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Manla,PH-MSC-13-16,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Masubong,PH-MSC-13-17,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Medallo,PH-MSC-13-18,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Poblacion,PH-MSC-13-19,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Salimpuno,PH-MSC-13-20,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,San Agustin,PH-MSC-13-21,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Sapang Ama,PH-MSC-13-22,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Sinaad,PH-MSC-13-23,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Sipac,PH-MSC-13-24,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,"Sixto Velez, Sr.",PH-MSC-13-25,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Upper Bautista,PH-MSC-13-26,7212
Misamis Occidental,PH-MSC,Sapang Dalaga,PH-MSC-13,Ventura,PH-MSC-13-27,7212
Misamis Occidental,PH-MSC,Sinacaban,PH-MSC-14,Cagay-anon,PH-MSC-14-0,7203
Misamis Occidental,PH-MSC,Sinacaban,PH-MSC-14,Camanse,PH-MSC-14-1,7203
Misamis Occidental,PH-MSC,Sinacaban,PH-MSC-14,Colupan Alto,PH-MSC-14-2,7203
Misamis Occidental,PH-MSC,Sinacaban,PH-MSC-14,Colupan Bajo,PH-MSC-14-3,7203
Misamis Occidental,PH-MSC,Sinacaban,PH-MSC-14,Dinas,PH-MSC-14-4,7203
Misamis Occidental,PH-MSC,Sinacaban,PH-MSC-14,Estrella,PH-MSC-14-5,7203
Misamis Occidental,PH-MSC,Sinacaban,PH-MSC-14,Katipunan,PH-MSC-14-6,7203
Misamis Occidental,PH-MSC,Sinacaban,PH-MSC-14,Libertad Alto,PH-MSC-14-7,7203
Misamis Occidental,PH-MSC,Sinacaban,PH-MSC-14,Libertad Bajo,PH-MSC-14-8,7203
Misamis Occidental,PH-MSC,Sinacaban,PH-MSC-14,Poblacion,PH-MSC-14-9,7203
Misamis Occidental,PH-MSC,Sinacaban,PH-MSC-14,San Isidro Alto,PH-MSC-14-10,7203
Misamis Occidental,PH-MSC,Sinacaban,PH-MSC-14,San Isidro Bajo,PH-MSC-14-11,7203
Misamis Occidental,PH-MSC,Sinacaban,PH-MSC-14,San Lorenzo Ruiz (Sungan),PH-MSC-14-12,7203
Misamis Occidental,PH-MSC,Sinacaban,PH-MSC-14,San Vicente,PH-MSC-14-13,7203
Misamis Occidental,PH-MSC,Sinacaban,PH-MSC-14,Se,PH-MSC-14-14,7203
Misamis Occidental,PH-MSC,Sinacaban,PH-MSC-14,Sinonoc,PH-MSC-14-15,7203
Misamis Occidental,PH-MSC,Sinacaban,PH-MSC-14,Tipan,PH-MSC-14-16,7203
Misamis Occidental,PH-MSC,Tangub City,PH-MSC-15,Aquino (Marcos),PH-MSC-15-0,7214
Misamis Occidental,PH-MSC,Tangub City,PH-MSC-15,Balatacan,PH-MSC-15-1,7214
Misamis Occidental,PH-MSC,Tangub City,PH-MSC-15,Baluk,PH-MSC-15-2,7214
Misamis Occidental,PH-MSC,Tangub City,PH-MSC-15,Banglay,PH-MSC-15-3,7214
Misamis Occidental,PH-MSC,Tangub City,PH-MSC-15,Barangay I - City Hall (Pob.),PH-MSC-15-4,7214
Misamis Occidental,PH-MSC,Tangub City,PH-MSC-15,Barangay II - Marilou Annex (Pob.),PH-MSC-15-5,7214
Misamis Occidental,PH-MSC,Tangub City,PH-MSC-15,Barangay III- Market Kalubian (Pob.),PH-MSC-15-6,7214
Misamis Occidental,PH-MSC,Tangub City,PH-MSC-15,Barangay IV - St. Michael (Pob.),PH-MSC-15-7,7214
Misamis Occidental,PH-MSC,Tangub City,PH-MSC-15,Barangay V - Malubog (Pob.),PH-MSC-15-8,7214
Misamis Occidental,PH-MSC,Tangub City,PH-MSC-15,Barangay VI - Lower Polao (Pob.),PH-MSC-15-9,7214
Misamis Occidental,PH-MSC,Tangub City,PH-MSC-15,Barangay VII - Upper Polao (Pob.),PH-MSC-15-10,7214
Misamis Occidental,PH-MSC,Tangub City,PH-MSC-15,Bintana,PH-MSC-15-11,7214
Misamis Occidental,PH-MSC,Tangub City,PH-MSC-15,Bocator,PH-MSC-15-12,7214
Misamis Occidental,PH-MSC,Tangub City,PH-MSC-15,Bongabong,PH-MSC-15-13,7214
Misamis Occidental,PH-MSC,Tangub City,PH-MSC-15,Caniangan,PH-MSC-15-14,7214
Misamis Occidental,PH-MSC,Tangub City,PH-MSC-15,Capalaran,PH-MSC-15-15,7214
Misamis Occidental,PH-MSC,Tangub City,PH-MSC-15,Catagan,PH-MSC-15-16,7214
